pcid,timestep,community,growth_rate,density_change,degree_change,fraud_growth,clustering_change,feature_drift,variance_drift,lifetime,persistence,average_match_score,node_churn,structural_stability,is_fraud_community,afei,feature_contributions
491.0,23.0,50.0,0.47982500849473336,0.08333333333333334,0.60466472303207,0.4242424242424243,0.7652582159624413,0.18321020690820436,0.027870181537651993,3.0,0.6,0.9380666666666667,0.4798250084947332,0.6165763713599705,0.0,0.38390492537668197,"{'growth_rate': np.float64(0.09596500169894667), 'density_change': np.float64(0.008333333333333335), 'degree_change': np.float64(0.060466472303207), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.027481531036230654), 'variance_drift': np.float64(0.0013935090768825997), 'node_churn': np.float64(0.04798250084947332), 'structural_stability': np.float64(0.01917118143200148)}"
741.0,24.0,95.0,0.22916666666666669,0.16666666666666666,0.8634920634920635,0.4242424242424243,0.7652582159624413,0.07189578655127457,1.0,3.0,0.6,0.8249666666666666,0.22916666666666669,0.6449631449631448,1.0,0.3734134793970139,"{'growth_rate': np.float64(0.04583333333333334), 'density_change': np.float64(0.016666666666666666), 'degree_change': np.float64(0.08634920634920636), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.010784367982691185), 'variance_drift': np.float64(0.05), 'node_churn': np.float64(0.02291666666666667), 'structural_stability': np.float64(0.017751842751842762)}"
212.0,22.0,121.0,0.390731592566455,0.12926136363636365,0.8674170274170275,0.4242424242424243,0.7652582159624413,0.056310777876358076,0.03936000550367383,5.0,1.0,0.7801,0.39073159256645495,0.5798912330227364,0.0,0.37141876782738314,"{'growth_rate': np.float64(0.07814631851329101), 'density_change': np.float64(0.012926136363636365), 'degree_change': np.float64(0.08674170274170276), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.008446616681453712), 'variance_drift': np.float64(0.0019680002751836915), 'node_churn': np.float64(0.0390731592566455), 'structural_stability': np.float64(0.021005438348863183)}"
25.0,22.0,3.0,0.41067787971457703,0.09374999999999997,0.7133928571428572,0.4242424242424243,0.7652582159624413,0.05614126214603881,0.025766104660394015,4.0,0.8,0.7503,0.41067787971457703,0.619284378718341,0.0,0.35577432089427424,"{'growth_rate': np.float64(0.08213557594291541), 'density_change': np.float64(0.009374999999999998), 'degree_change': np.float64(0.07133928571428572), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.00842118932190582), 'variance_drift': np.float64(0.0012883052330197008), 'node_churn': np.float64(0.04106778797145771), 'structural_stability': np.float64(0.019035781064082952)}"
25.0,23.0,41.0,0.03469036697247708,1.0,0.5511651469098279,0.4242424242424243,0.7652582159624413,0.08438810253747771,0.02506420341280131,4.0,0.8,0.7503,0.03469036697247708,0.0,0.0,0.35254644598059454,"{'growth_rate': np.float64(0.006938073394495416), 'density_change': np.float64(0.1), 'degree_change': np.float64(0.05511651469098279), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.012658215380621656), 'variance_drift': np.float64(0.0012532101706400657), 'node_churn': np.float64(0.003469036697247708), 'structural_stability': np.float64(0.05)}"
828.0,24.0,12.0,0.3458524464831804,0.12418300653594772,0.781254724111867,0.4242424242424243,0.7652582159624413,0.10092190459519183,0.016995941758257537,2.0,0.4,0.8811,0.3458524464831804,0.6264651260875777,1.0,0.3520757291291553,"{'growth_rate': np.float64(0.06917048929663609), 'density_change': np.float64(0.012418300653594772), 'degree_change': np.float64(0.07812547241118671), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.015138285689278774), 'variance_drift': np.float64(0.0008497970879128769), 'node_churn': np.float64(0.034585244648318046), 'structural_stability': np.float64(0.01867674369562112)}"
865.0,24.0,79.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.6141320344957241,0.023432600221989057,2.0,0.4,0.9189499999999999,0.15137614678899083,1.0,0.0,0.35157757963066694,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.09211980517435861), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
741.0,23.0,201.0,0.15137614678899083,0.25,0.6476190476190476,0.8484848484848486,0.7652582159624413,0.05373639934240931,0.0006020083354611191,3.0,0.6,0.8249666666666666,0.15137614678899083,1.0,1.0,0.3512251896118282,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.16969696969696973), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.008060459901361396), 'variance_drift': np.float64(3.0100416773055954e-05), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
137.0,22.0,195.0,0.15137614678899083,0.25,0.8095238095238096,0.4242424242424243,0.7652582159624413,0.38699761739203425,0.015407678766446031,5.0,1.0,0.8477600000000001,0.15137614678899083,0.8497920997920994,0.0,0.34080704219320757,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.08095238095238097), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05804964260880514), 'variance_drift': np.float64(0.0007703839383223016), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0075103950103950325)}"
161.0,24.0,17.0,0.20323649337410807,0.1875,0.6638095238095238,0.6363636363636365,0.7652582159624413,0.1327493048144373,0.011981823132816658,5.0,1.0,0.8736600000000001,0.2032364933741081,0.8360325974829792,1.0,0.34034739546869164,"{'growth_rate': np.float64(0.040647298674821614), 'density_change': np.float64(0.018750000000000003), 'degree_change': np.float64(0.06638095238095239), 'fraud_growth': np.float64(0.1272727272727273), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.019912395722165594), 'variance_drift': np.float64(0.000599091156640833), 'node_churn': np.float64(0.02032364933741081), 'structural_stability': np.float64(0.00819837012585104)}"
317.0,21.0,144.0,0.22916666666666669,0.16666666666666666,0.8634920634920635,0.4242424242424243,0.7652582159624413,0.168730440912674,0.0037908605078154625,4.0,0.8,0.8690249999999999,0.22916666666666669,0.6449631449631448,0.0,0.33812822057661457,"{'growth_rate': np.float64(0.04583333333333334), 'density_change': np.float64(0.016666666666666666), 'degree_change': np.float64(0.08634920634920636), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.0253095661369011), 'variance_drift': np.float64(0.00018954302539077314), 'node_churn': np.float64(0.02291666666666667), 'structural_stability': np.float64(0.017751842751842762)}"
846.0,24.0,176.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.511822720954282,0.023432600221989057,2.0,0.4,0.9708,0.15137614678899083,1.0,0.0,0.3362311825994507,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.0767734081431423), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
789.0,23.0,163.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.49906044845613007,0.023432600221989057,2.0,0.4,0.89305,0.15137614678899083,1.0,0.0,0.33431684172472786,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.07485906726841951), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
811.0,24.0,9.0,0.3548282756998354,0.11206896551724138,0.724973544973545,0.3676767676767677,0.7652582159624413,0.06031609584650487,0.05626725834315932,2.0,0.4,0.8947499999999999,0.3548282756998353,0.6430039440123716,1.0,0.33166157818601993,"{'growth_rate': np.float64(0.07096565513996708), 'density_change': np.float64(0.01120689655172414), 'degree_change': np.float64(0.0724973544973545), 'fraud_growth': np.float64(0.07353535353535355), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.00904741437697573), 'variance_drift': np.float64(0.002813362917157966), 'node_churn': np.float64(0.035482827569983534), 'structural_stability': np.float64(0.01784980279938142)}"
21.0,22.0,1.0,0.3555762614678899,0.1141141141141141,0.5816453816453817,0.4242424242424243,0.7652582159624413,0.07451311687837012,0.030144307882409058,3.0,0.6,0.7920000000000001,0.3555762614678899,0.6542772098503671,0.0,0.3293305460962811,"{'growth_rate': np.float64(0.07111525229357799), 'density_change': np.float64(0.01141141141141141), 'degree_change': np.float64(0.058164538164538176), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.011176967531755518), 'variance_drift': np.float64(0.001507215394120453), 'node_churn': np.float64(0.03555762614678899), 'structural_stability': np.float64(0.017286139507481646)}"
121.0,24.0,51.0,0.30695718654434256,0.125,0.7555555555555556,0.4242424242424243,0.7652582159624413,0.040411802820000196,0.04330454307106281,5.0,1.0,0.81692,0.30695718654434256,0.6449631449631448,0.0,0.3292329474938613,"{'growth_rate': np.float64(0.061391437308868514), 'density_change': np.float64(0.0125), 'degree_change': np.float64(0.07555555555555557), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.006061770423000029), 'variance_drift': np.float64(0.0021652271535531407), 'node_churn': np.float64(0.030695718654434257), 'structural_stability': np.float64(0.017751842751842762)}"
92.0,23.0,99.0,0.12025993883792052,0.3125,0.6296296296296297,0.4242424242424243,0.7652582159624413,0.34213548282969286,0.24157461289746662,4.0,0.8,0.7762249999999999,0.12025993883792052,0.8345167201099404,0.0,0.3250755573247763,"{'growth_rate': np.float64(0.024051987767584104), 'density_change': np.float64(0.03125), 'degree_change': np.float64(0.06296296296296297), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.051320322424453925), 'variance_drift': np.float64(0.012078730644873331), 'node_churn': np.float64(0.012025993883792052), 'structural_stability': np.float64(0.008274163994502981)}"
299.0,21.0,230.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.42027410021928535,0.023432600221989057,3.0,0.6,0.8828,0.15137614678899083,1.0,0.0,0.32249888948920113,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.0630411150328928), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
378.0,22.0,502.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.41894835572894595,0.023432600221989057,2.0,0.4,0.9473,0.15137614678899083,1.0,0.0,0.32230002781565026,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.06284225335934189), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
137.0,24.0,132.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.40300713040759045,0.06609567807479018,5.0,1.0,0.8477600000000001,0.15137614678899083,1.0,0.0,0.322041997910087,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.06045106956113856), 'variance_drift': np.float64(0.003304783903739509), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
775.0,23.0,149.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.4021798530886147,0.023432600221989057,2.0,0.4,0.8849,0.15137614678899083,1.0,0.0,0.3197847524196006,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.0603269779632922), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
835.0,24.0,110.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.39523221111820167,0.01191560919085312,2.0,0.4,0.9299999999999999,0.15137614678899083,1.0,0.0,0.31816675657248183,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05928483166773025), 'variance_drift': np.float64(0.0005957804595426561), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
55.0,24.0,89.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.3700499474095709,0.06021700485584873,5.0,1.0,0.7614,0.15137614678899083,1.0,0.0,0.316804486799437,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05550749211143564), 'variance_drift': np.float64(0.0030108502427924366), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
753.0,23.0,77.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.3795505044310804,0.023432600221989057,2.0,0.4,0.9723999999999999,0.15137614678899083,1.0,0.0,0.3163903501209704,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05693257566466206), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
490.0,24.0,179.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.3812671221882304,0.0077206896222080865,3.0,0.6,0.9222999999999999,0.15137614678899083,1.0,0.0,0.31586224725455386,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.057190068328234554), 'variance_drift': np.float64(0.00038603448111040433), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
830.0,24.0,23.0,0.13192851681957188,0.29965156794425085,0.7172452486149099,0.4242424242424243,0.7652582159624413,0.2746811123766607,0.021520686973710762,2.0,0.4,0.9632499999999999,0.13192851681957188,0.8191969444210341,0.0,0.31569798633252755,"{'growth_rate': np.float64(0.026385703363914378), 'density_change': np.float64(0.029965156794425088), 'degree_change': np.float64(0.07172452486149099), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.041202166856499106), 'variance_drift': np.float64(0.0010760343486855381), 'node_churn': np.float64(0.013192851681957189), 'structural_stability': np.float64(0.009040152778948296)}"
56.0,22.0,396.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.3616312264030612,0.05850342275674199,5.0,1.0,0.84526,0.15137614678899083,1.0,0.0,0.3154559995435052,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05424468396045918), 'variance_drift': np.float64(0.0029251711378370997), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
56.0,23.0,157.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.3458723316654832,0.0717296395428712,5.0,1.0,0.84526,0.15137614678899083,1.0,0.0,0.31375347617217497,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05188084974982248), 'variance_drift': np.float64(0.0035864819771435604), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
161.0,21.0,56.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.14082725699096169,0.6734110033936785,5.0,1.0,0.8736600000000001,0.15137614678899083,1.0,0.0,0.31308078316353705,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.02112408854864425), 'variance_drift': np.float64(0.03367055016968393), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
317.0,22.0,344.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.31436740904367577,0.12368216447545467,4.0,0.8,0.8690249999999999,0.15137614678899083,1.0,0.0,0.31162536402553304,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.047155111356551364), 'variance_drift': np.float64(0.006184108223772734), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
208.0,21.0,92.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.3456882746707483,0.023432600221989057,3.0,0.6,0.9218666666666667,0.15137614678899083,1.0,0.0,0.3113110156569206,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05185324120061224), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
767.0,23.0,107.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.34516190740461955,0.023432600221989057,2.0,0.4,0.8971,0.15137614678899083,1.0,0.0,0.31123206056700126,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05177428611069293), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
257.0,23.0,158.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.33678910159834974,0.023432600221989057,5.0,1.0,0.85396,0.15137614678899083,1.0,0.0,0.3099761396960608,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.05051836523975246), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
729.0,23.0,3.0,0.15137614678899083,0.25,0.6476190476190476,0.4242424242424243,0.7652582159624413,0.3348922741229755,0.023432600221989057,3.0,0.6,0.8748333333333335,0.15137614678899083,1.0,0.0,0.30969161557475466,"{'growth_rate': np.float64(0.030275229357798167), 'density_change': np.float64(0.025), 'degree_change': np.float64(0.06476190476190477), 'fraud_growth': np.float64(0.08484848484848487), 'clustering_change': np.float64(0.038262910798122066), 'feature_drift': np.float64(0.050233841118446323), 'variance_drift': np.float64(0.0011716300110994528), 'node_churn': np.float64(0.015137614678899083), 'structural_stability': np.float64(0.0)}"
